date,drug_id,location_id,demand_qty,fulfilled_qty,stockout_flag
2026-04-30,7,2,58,58,0
2026-04-30,7,3,52,52,0
2026-04-30,7,4,58,58,0
2026-04-30,7,5,59,59,0
2026-04-30,8,1,150,150,0
2026-04-30,8,2,169,169,0
2026-04-30,8,3,110,110,0
2026-04-30,8,4,132,132,0
2026-04-30,8,5,125,125,0
2026-04-30,9,1,195,195,0
2026-04-30,9,2,188,188,0
2026-04-30,9,3,116,116,0
2026-04-30,9,4,127,127,0
2026-04-30,9,5,146,146,0
2026-04-30,10,1,99,99,0
2026-04-30,10,2,113,113,0
2026-04-30,10,3,74,74,0
2026-04-30,10,4,89,89,0
2026-04-30,10,5,103,103,0
2026-04-30,11,1,76,76,0
2026-04-30,11,2,110,110,0
2026-04-30,11,3,69,69,0
2026-04-30,11,4,95,95,0
2026-04-30,11,5,90,0,1
2026-04-30,12,1,127,127,0
2026-04-30,12,2,133,133,0
2026-04-30,12,3,94,94,0
2026-04-30,12,4,92,92,0
2026-04-30,12,5,117,117,0
2026-04-30,13,1,139,139,0
2026-04-30,13,2,129,129,0
2026-04-30,13,3,79,0,1
2026-04-30,13,4,76,76,0
2026-04-30,13,5,92,92,0
2026-04-30,14,1,190,190,0
2026-04-30,14,2,235,235,0
2026-04-30,14,3,182,0,1
2026-04-30,14,4,174,174,0
2026-04-30,14,5,180,180,0
2026-04-30,15,1,134,134,0
2026-04-30,15,2,156,156,0
2026-04-30,15,3,85,85,0
2026-04-30,15,4,107,107,0
2026-04-30,15,5,117,117,0
2026-04-30,16,1,58,58,0
2026-04-30,16,2,85,85,0
2026-04-30,16,3,37,37,0
2026-04-30,16,4,58,58,0
2026-04-30,16,5,58,58,0
2026-04-30,17,1,70,70,0
2026-04-30,17,2,85,63,1
2026-04-30,17,3,54,54,0
2026-04-30,17,4,60,60,0
2026-04-30,17,5,56,56,0
2026-04-30,18,1,204,204,0
2026-04-30,18,2,233,233,0
2026-04-30,18,3,154,154,0
2026-04-30,18,4,172,172,0
2026-04-30,18,5,198,198,0
2026-04-30,19,1,178,178,0
2026-04-30,19,2,242,242,0
2026-04-30,19,3,134,134,0
2026-04-30,19,4,181,181,0
2026-04-30,19,5,171,66,1
2026-04-30,20,1,116,116,0
2026-04-30,20,2,149,149,0
2026-04-30,20,3,89,7,1
2026-04-30,20,4,112,34,1
2026-04-30,20,5,84,84,0
2026-04-30,21,1,146,146,0
2026-04-30,21,2,212,212,0
2026-04-30,21,3,158,158,0
2026-04-30,21,4,140,140,0
2026-04-30,21,5,165,165,0
2026-04-30,22,1,33,33,0
2026-04-30,22,2,43,43,0
2026-04-30,22,3,30,30,0
2026-04-30,22,4,38,38,0
2026-04-30,22,5,47,47,0
2026-04-30,23,1,162,162,0
2026-04-30,23,2,158,0,1
2026-04-30,23,3,113,0,1
2026-04-30,23,4,105,105,0
2026-04-30,23,5,143,143,0
2026-04-30,24,1,120,12,1
2026-04-30,24,2,186,186,0
2026-04-30,24,3,72,72,0
2026-04-30,24,4,102,102,0
2026-04-30,24,5,106,106,0
2026-04-30,25,1,135,135,0
2026-04-30,25,2,196,196,0
2026-04-30,25,3,117,117,0
2026-04-30,25,4,143,143,0
2026-04-30,25,5,175,175,0
2026-05-01,1,1,160,160,0
2026-05-01,1,2,194,194,0
2026-05-01,1,3,100,100,0
2026-05-01,1,4,136,136,0
2026-05-01,1,5,150,150,0
2026-05-01,2,1,99,99,0
2026-05-01,2,2,116,116,0
2026-05-01,2,3,83,83,0
2026-05-01,2,4,97,97,0
2026-05-01,2,5,149,149,0
2026-05-01,3,1,152,152,0
2026-05-01,3,2,244,244,0
2026-05-01,3,3,148,148,0
2026-05-01,3,4,135,135,0
2026-05-01,3,5,162,0,1
2026-05-01,4,1,183,183,0
2026-05-01,4,2,176,176,0
2026-05-01,4,3,141,141,0
2026-05-01,4,4,140,0,1
2026-05-01,4,5,156,156,0
2026-05-01,5,1,73,73,0
2026-05-01,5,2,87,87,0
2026-05-01,5,3,66,0,1
2026-05-01,5,4,58,58,0
2026-05-01,5,5,72,72,0
2026-05-01,6,1,199,199,0
2026-05-01,6,2,291,236,1
2026-05-01,6,3,165,165,0
2026-05-01,6,4,183,183,0
2026-05-01,6,5,186,186,0
2026-05-01,7,1,62,62,0
2026-05-01,7,2,82,82,0
2026-05-01,7,3,44,44,0
2026-05-01,7,4,45,44,1
2026-05-01,7,5,59,59,0
2026-05-01,8,1,134,134,0
2026-05-01,8,2,162,162,0
2026-05-01,8,3,105,105,0
2026-05-01,8,4,174,174,0
2026-05-01,8,5,124,124,0
2026-05-01,9,1,134,134,0
2026-05-01,9,2,168,168,0
2026-05-01,9,3,123,123,0
2026-05-01,9,4,158,158,0
2026-05-01,9,5,151,151,0
2026-05-01,10,1,98,98,0
2026-05-01,10,2,125,125,0
2026-05-01,10,3,82,82,0
2026-05-01,10,4,95,95,0
2026-05-01,10,5,86,86,0
2026-05-01,11,1,100,100,0
2026-05-01,11,2,111,111,0
2026-05-01,11,3,90,90,0
2026-05-01,11,4,82,82,0
2026-05-01,11,5,77,0,1
2026-05-01,12,1,133,133,0
2026-05-01,12,2,136,136,0
2026-05-01,12,3,83,83,0
2026-05-01,12,4,118,118,0
2026-05-01,12,5,97,97,0
2026-05-01,13,1,103,103,0
2026-05-01,13,2,130,130,0
2026-05-01,13,3,118,118,0
2026-05-01,13,4,85,85,0
2026-05-01,13,5,93,44,1
2026-05-01,14,1,233,233,0
2026-05-01,14,2,252,252,0
2026-05-01,14,3,148,0,1
2026-05-01,14,4,195,195,0
2026-05-01,14,5,198,198,0
2026-05-01,15,1,136,136,0
2026-05-01,15,2,143,143,0
2026-05-01,15,3,83,83,0
2026-05-01,15,4,116,116,0
2026-05-01,15,5,112,112,0
2026-05-01,16,1,74,74,0
2026-05-01,16,2,69,69,0
2026-05-01,16,3,46,46,0
2026-05-01,16,4,57,57,0
2026-05-01,16,5,57,52,1
2026-05-01,17,1,74,74,0
2026-05-01,17,2,76,76,0
2026-05-01,17,3,49,49,0
2026-05-01,17,4,48,48,0
2026-05-01,17,5,66,66,0
2026-05-01,18,1,181,181,0
2026-05-01,18,2,217,217,0
2026-05-01,18,3,151,151,0
2026-05-01,18,4,160,160,0
2026-05-01,18,5,154,154,0
2026-05-01,19,1,178,178,0
2026-05-01,19,2,208,208,0
2026-05-01,19,3,145,145,0
2026-05-01,19,4,148,148,0
2026-05-01,19,5,163,0,1
2026-05-01,20,1,116,116,0
2026-05-01,20,2,122,122,0
2026-05-01,20,3,89,0,1
2026-05-01,20,4,87,0,1
2026-05-01,20,5,94,94,0
2026-05-01,21,1,177,177,0
2026-05-01,21,2,206,206,0
2026-05-01,21,3,140,140,0
2026-05-01,21,4,174,174,0
2026-05-01,21,5,222,222,0
2026-05-01,22,1,54,54,0
2026-05-01,22,2,62,62,0
2026-05-01,22,3,31,31,0
2026-05-01,22,4,45,45,0
2026-05-01,22,5,36,36,0
2026-05-01,23,1,144,144,0
2026-05-01,23,2,152,152,0
2026-05-01,23,3,127,0,1
2026-05-01,23,4,134,134,0
2026-05-01,23,5,124,24,1
2026-05-01,24,1,98,98,0
2026-05-01,24,2,148,148,0
2026-05-01,24,3,100,100,0
2026-05-01,24,4,143,143,0
2026-05-01,24,5,113,113,0
2026-05-01,25,1,143,143,0
2026-05-01,25,2,166,165,1
2026-05-01,25,3,114,114,0
2026-05-01,25,4,140,140,0
2026-05-01,25,5,129,129,0
2026-05-02,1,1,143,143,0
2026-05-02,1,2,167,167,0
2026-05-02,1,3,133,133,0
2026-05-02,1,4,132,132,0
2026-05-02,1,5,150,150,0
2026-05-02,2,1,119,119,0
2026-05-02,2,2,135,135,0
2026-05-02,2,3,136,136,0
2026-05-02,2,4,112,112,0
2026-05-02,2,5,95,95,0
2026-05-02,3,1,178,178,0
2026-05-02,3,2,194,194,0
2026-05-02,3,3,140,140,0
2026-05-02,3,4,140,140,0
2026-05-02,3,5,174,174,0
2026-05-02,4,1,170,170,0
2026-05-02,4,2,202,202,0
2026-05-02,4,3,128,128,0
2026-05-02,4,4,169,0,1
2026-05-02,4,5,163,163,0
2026-05-02,5,1,68,68,0
2026-05-02,5,2,85,85,0
2026-05-02,5,3,62,0,1
2026-05-02,5,4,86,86,0
2026-05-02,5,5,79,79,0
2026-05-02,6,1,206,206,0
2026-05-02,6,2,237,0,1
2026-05-02,6,3,178,178,0
2026-05-02,6,4,185,185,0
2026-05-02,6,5,174,174,0
2026-05-02,7,1,48,48,0
2026-05-02,7,2,64,64,0
2026-05-02,7,3,33,33,0
2026-05-02,7,4,44,0,1
2026-05-02,7,5,68,68,0
2026-05-02,8,1,127,127,0
2026-05-02,8,2,175,175,0
2026-05-02,8,3,120,120,0
2026-05-02,8,4,111,111,0
2026-05-02,8,5,127,127,0
2026-05-02,9,1,159,159,0
2026-05-02,9,2,185,185,0
2026-05-02,9,3,127,127,0
2026-05-02,9,4,139,139,0
2026-05-02,9,5,160,160,0
2026-05-02,10,1,93,93,0
2026-05-02,10,2,118,118,0
2026-05-02,10,3,80,80,0
2026-05-02,10,4,98,98,0
2026-05-02,10,5,82,82,0
2026-05-02,11,1,104,104,0
2026-05-02,11,2,117,117,0
2026-05-02,11,3,58,34,1
2026-05-02,11,4,91,91,0
2026-05-02,11,5,102,102,0
2026-05-02,12,1,138,69,1
2026-05-02,12,2,132,132,0
2026-05-02,12,3,97,97,0
2026-05-02,12,4,128,128,0
2026-05-02,12,5,117,117,0
2026-05-02,13,1,111,111,0
2026-05-02,13,2,138,138,0
2026-05-02,13,3,93,93,0
2026-05-02,13,4,89,89,0
2026-05-02,13,5,99,0,1
2026-05-02,14,1,233,233,0
2026-05-02,14,2,225,225,0
2026-05-02,14,3,190,190,0
2026-05-02,14,4,194,194,0
2026-05-02,14,5,195,195,0
2026-05-02,15,1,132,132,0
2026-05-02,15,2,116,116,0
2026-05-02,15,3,89,89,0
2026-05-02,15,4,99,99,0
2026-05-02,15,5,97,97,0
2026-05-02,16,1,57,57,0
2026-05-02,16,2,77,77,0
2026-05-02,16,3,54,54,0
2026-05-02,16,4,59,59,0
2026-05-02,16,5,51,0,1
2026-05-02,17,1,77,77,0
2026-05-02,17,2,86,86,0
2026-05-02,17,3,53,53,0
2026-05-02,17,4,58,58,0
2026-05-02,17,5,60,60,0
2026-05-02,18,1,168,168,0
2026-05-02,18,2,239,239,0
2026-05-02,18,3,145,145,0
2026-05-02,18,4,144,144,0
2026-05-02,18,5,162,162,0
2026-05-02,19,1,183,183,0
2026-05-02,19,2,292,292,0
2026-05-02,19,3,152,152,0
2026-05-02,19,4,145,145,0
2026-05-02,19,5,234,0,1
2026-05-02,20,1,119,119,0
2026-05-02,20,2,108,108,0
2026-05-02,20,3,89,0,1
2026-05-02,20,4,97,0,1
2026-05-02,20,5,111,111,0
2026-05-02,21,1,174,174,0
2026-05-02,21,2,199,199,0
2026-05-02,21,3,140,140,0
2026-05-02,21,4,169,169,0
2026-05-02,21,5,244,244,0
2026-05-02,22,1,34,34,0
2026-05-02,22,2,54,54,0
2026-05-02,22,3,37,37,0
2026-05-02,22,4,47,47,0
2026-05-02,22,5,49,49,0
2026-05-02,23,1,213,213,0
2026-05-02,23,2,158,158,0
2026-05-02,23,3,111,0,1
2026-05-02,23,4,131,131,0
2026-05-02,23,5,131,131,0
2026-05-02,24,1,103,103,0
2026-05-02,24,2,144,144,0
2026-05-02,24,3,87,87,0
2026-05-02,24,4,118,118,0
2026-05-02,24,5,106,106,0
2026-05-02,25,1,146,146,0
2026-05-02,25,2,182,0,1
2026-05-02,25,3,104,104,0
2026-05-02,25,4,140,140,0
2026-05-02,25,5,162,162,0
2026-05-03,1,1,129,129,0
2026-05-03,1,2,189,189,0
2026-05-03,1,3,129,129,0
2026-05-03,1,4,207,207,0
2026-05-03,1,5,137,137,0
2026-05-03,2,1,125,125,0
2026-05-03,2,2,154,152,1
2026-05-03,2,3,87,87,0
2026-05-03,2,4,99,99,0
2026-05-03,2,5,121,121,0
2026-05-03,3,1,157,157,0
2026-05-03,3,2,181,181,0
2026-05-03,3,3,146,146,0
2026-05-03,3,4,150,150,0
2026-05-03,3,5,221,221,0
2026-05-03,4,1,178,178,0
2026-05-03,4,2,225,225,0
2026-05-03,4,3,153,153,0
2026-05-03,4,4,173,173,0
2026-05-03,4,5,155,155,0
2026-05-03,5,1,69,69,0
2026-05-03,5,2,81,81,0
2026-05-03,5,3,68,68,0
2026-05-03,5,4,71,71,0
2026-05-03,5,5,66,66,0
2026-05-03,6,1,207,207,0
2026-05-03,6,2,214,214,0
2026-05-03,6,3,171,171,0
2026-05-03,6,4,181,181,0
2026-05-03,6,5,200,200,0
2026-05-03,7,1,50,50,0
2026-05-03,7,2,74,74,0
2026-05-03,7,3,44,44,0
2026-05-03,7,4,49,0,1
2026-05-03,7,5,52,52,0
2026-05-03,8,1,172,172,0
2026-05-03,8,2,160,160,0
2026-05-03,8,3,101,101,0
2026-05-03,8,4,122,122,0
2026-05-03,8,5,133,133,0
2026-05-03,9,1,148,148,0
2026-05-03,9,2,188,188,0
2026-05-03,9,3,140,140,0
2026-05-03,9,4,143,143,0
2026-05-03,9,5,118,118,0
2026-05-03,10,1,90,90,0
2026-05-03,10,2,114,114,0
2026-05-03,10,3,109,109,0
2026-05-03,10,4,92,54,1
2026-05-03,10,5,84,84,0
2026-05-03,11,1,99,99,0
2026-05-03,11,2,105,105,0
2026-05-03,11,3,90,0,1
2026-05-03,11,4,85,85,0
2026-05-03,11,5,100,100,0
2026-05-03,12,1,115,0,1
2026-05-03,12,2,146,146,0
2026-05-03,12,3,101,101,0
2026-05-03,12,4,100,100,0
2026-05-03,12,5,114,114,0
2026-05-03,13,1,112,112,0
2026-05-03,13,2,113,113,0
2026-05-03,13,3,81,81,0
2026-05-03,13,4,94,94,0
2026-05-03,13,5,95,95,0
2026-05-03,14,1,200,200,0
2026-05-03,14,2,311,311,0
2026-05-03,14,3,161,161,0
2026-05-03,14,4,180,180,0
2026-05-03,14,5,180,180,0
2026-05-03,15,1,126,126,0
2026-05-03,15,2,152,152,0
2026-05-03,15,3,93,93,0
2026-05-03,15,4,136,136,0
2026-05-03,15,5,179,179,0
2026-05-03,16,1,49,49,0
2026-05-03,16,2,89,89,0
2026-05-03,16,3,50,50,0
2026-05-03,16,4,61,61,0
2026-05-03,16,5,54,0,1
2026-05-03,17,1,69,65,1
2026-05-03,17,2,81,81,0
2026-05-03,17,3,50,50,0
2026-05-03,17,4,48,48,0
2026-05-03,17,5,77,77,0
2026-05-03,18,1,198,198,0
2026-05-03,18,2,209,209,0
2026-05-03,18,3,140,140,0
2026-05-03,18,4,179,179,0
2026-05-03,18,5,158,158,0
2026-05-03,19,1,183,183,0
2026-05-03,19,2,290,290,0
2026-05-03,19,3,165,165,0
2026-05-03,19,4,181,181,0
2026-05-03,19,5,176,0,1
2026-05-03,20,1,112,112,0
2026-05-03,20,2,122,122,0
2026-05-03,20,3,78,78,0
2026-05-03,20,4,89,89,0
2026-05-03,20,5,103,103,0
2026-05-03,21,1,178,178,0
2026-05-03,21,2,209,209,0
2026-05-03,21,3,176,176,0
2026-05-03,21,4,160,160,0
2026-05-03,21,5,173,173,0
2026-05-03,22,1,51,12,1
2026-05-03,22,2,63,63,0
2026-05-03,22,3,25,25,0
2026-05-03,22,4,40,19,1
2026-05-03,22,5,35,35,0
2026-05-03,23,1,136,136,0
2026-05-03,23,2,153,153,0
2026-05-03,23,3,99,0,1
2026-05-03,23,4,98,98,0
2026-05-03,23,5,121,121,0
2026-05-03,24,1,135,135,0
2026-05-03,24,2,158,158,0
2026-05-03,24,3,84,84,0
2026-05-03,24,4,103,103,0
2026-05-03,24,5,113,113,0
2026-05-03,25,1,161,161,0
2026-05-03,25,2,185,0,1
2026-05-03,25,3,120,120,0
2026-05-03,25,4,125,36,1
2026-05-03,25,5,140,140,0
2026-05-04,1,1,169,169,0
2026-05-04,1,2,196,196,0
2026-05-04,1,3,119,119,0
2026-05-04,1,4,135,135,0
2026-05-04,1,5,164,164,0
2026-05-04,2,1,114,114,0
2026-05-04,2,2,139,139,0
2026-05-04,2,3,97,97,0
2026-05-04,2,4,104,104,0
2026-05-04,2,5,91,91,0
2026-05-04,3,1,158,158,0
2026-05-04,3,2,212,212,0
2026-05-04,3,3,119,119,0
2026-05-04,3,4,135,135,0
2026-05-04,3,5,156,156,0
2026-05-04,4,1,149,149,0
2026-05-04,4,2,274,274,0
2026-05-04,4,3,193,193,0
2026-05-04,4,4,151,151,0
2026-05-04,4,5,160,160,0
2026-05-04,5,1,70,70,0
2026-05-04,5,2,74,74,0
2026-05-04,5,3,56,56,0
2026-05-04,5,4,59,59,0
2026-05-04,5,5,59,59,0
2026-05-04,6,1,214,126,1
2026-05-04,6,2,217,217,0
2026-05-04,6,3,172,172,0
2026-05-04,6,4,180,180,0
2026-05-04,6,5,199,199,0
2026-05-04,7,1,40,40,0
2026-05-04,7,2,82,82,0
2026-05-04,7,3,53,53,0
2026-05-04,7,4,60,60,0
2026-05-04,7,5,61,61,0
2026-05-04,8,1,146,146,0
2026-05-04,8,2,172,172,0
2026-05-04,8,3,106,106,0
2026-05-04,8,4,122,122,0
2026-05-04,8,5,134,134,0
2026-05-04,9,1,154,154,0
2026-05-04,9,2,197,197,0
2026-05-04,9,3,129,129,0
2026-05-04,9,4,198,198,0
2026-05-04,9,5,144,144,0
2026-05-04,10,1,137,137,0
2026-05-04,10,2,107,107,0
2026-05-04,10,3,80,80,0
2026-05-04,10,4,101,101,0
2026-05-04,10,5,88,88,0
2026-05-04,11,1,97,97,0
2026-05-04,11,2,119,119,0
2026-05-04,11,3,68,68,0
2026-05-04,11,4,91,91,0
2026-05-04,11,5,95,95,0
2026-05-04,12,1,115,0,1
2026-05-04,12,2,161,161,0
2026-05-04,12,3,104,104,0
2026-05-04,12,4,119,119,0
2026-05-04,12,5,107,107,0
2026-05-04,13,1,109,109,0
2026-05-04,13,2,123,123,0
2026-05-04,13,3,70,70,0
2026-05-04,13,4,97,97,0
2026-05-04,13,5,96,96,0
2026-05-04,14,1,193,193,0
2026-05-04,14,2,215,215,0
2026-05-04,14,3,166,166,0
2026-05-04,14,4,199,199,0
2026-05-04,14,5,202,202,0
2026-05-04,15,1,130,130,0
2026-05-04,15,2,135,135,0
2026-05-04,15,3,97,97,0
2026-05-04,15,4,120,120,0
2026-05-04,15,5,128,128,0
2026-05-04,16,1,62,62,0
2026-05-04,16,2,72,72,0
2026-05-04,16,3,57,57,0
2026-05-04,16,4,58,58,0
2026-05-04,16,5,61,0,1
2026-05-04,17,1,63,63,0
2026-05-04,17,2,85,85,0
2026-05-04,17,3,58,58,0
2026-05-04,17,4,48,48,0
2026-05-04,17,5,103,103,0
2026-05-04,18,1,171,171,0
2026-05-04,18,2,234,234,0
2026-05-04,18,3,147,147,0
2026-05-04,18,4,176,176,0
2026-05-04,18,5,207,203,1
2026-05-04,19,1,184,184,0
2026-05-04,19,2,219,219,0
2026-05-04,19,3,147,147,0
2026-05-04,19,4,171,79,1
2026-05-04,19,5,168,0,1
2026-05-04,20,1,100,100,0
2026-05-04,20,2,115,115,0
2026-05-04,20,3,110,110,0
2026-05-04,20,4,98,98,0
2026-05-04,20,5,94,94,0
2026-05-04,21,1,142,142,0
2026-05-04,21,2,206,7,1
2026-05-04,21,3,132,132,0
2026-05-04,21,4,164,164,0
2026-05-04,21,5,177,177,0
2026-05-04,22,1,41,41,0
2026-05-04,22,2,49,49,0
2026-05-04,22,3,29,29,0
2026-05-04,22,4,34,34,0
2026-05-04,22,5,35,35,0
2026-05-04,23,1,113,113,0
2026-05-04,23,2,151,151,0
2026-05-04,23,3,109,109,0
2026-05-04,23,4,111,111,0
2026-05-04,23,5,133,133,0
2026-05-04,24,1,123,123,0
2026-05-04,24,2,170,170,0
2026-05-04,24,3,99,99,0
2026-05-04,24,4,90,90,0
2026-05-04,24,5,112,112,0
2026-05-04,25,1,132,132,0
2026-05-04,25,2,191,0,1
2026-05-04,25,3,124,124,0
2026-05-04,25,4,132,0,1
2026-05-04,25,5,126,126,0
2026-05-05,1,1,155,155,0
2026-05-05,1,2,187,187,0
2026-05-05,1,3,133,133,0
2026-05-05,1,4,118,118,0
2026-05-05,1,5,152,152,0
2026-05-05,2,1,120,117,1
2026-05-05,2,2,122,122,0
2026-05-05,2,3,97,97,0
2026-05-05,2,4,101,94,1
2026-05-05,2,5,122,80,1
2026-05-05,3,1,193,193,0
2026-05-05,3,2,195,195,0
2026-05-05,3,3,120,120,0
2026-05-05,3,4,136,136,0
2026-05-05,3,5,177,177,0
2026-05-05,4,1,152,152,0
2026-05-05,4,2,185,185,0
2026-05-05,4,3,147,147,0
2026-05-05,4,4,138,138,0
2026-05-05,4,5,146,146,0
2026-05-05,5,1,66,66,0
2026-05-05,5,2,71,71,0
2026-05-05,5,3,65,65,0
2026-05-05,5,4,73,73,0
2026-05-05,5,5,77,77,0
2026-05-05,6,1,191,0,1
2026-05-05,6,2,240,240,0
2026-05-05,6,3,170,170,0
2026-05-05,6,4,182,182,0
2026-05-05,6,5,184,184,0
2026-05-05,7,1,56,56,0
2026-05-05,7,2,55,55,0
2026-05-05,7,3,35,8,1
2026-05-05,7,4,60,60,0
2026-05-05,7,5,57,57,0
2026-05-05,8,1,137,137,0
2026-05-05,8,2,153,153,0
2026-05-05,8,3,101,101,0
2026-05-05,8,4,125,125,0
2026-05-05,8,5,120,120,0
2026-05-05,9,1,181,181,0
2026-05-05,9,2,183,28,1
2026-05-05,9,3,124,124,0
2026-05-05,9,4,137,137,0
2026-05-05,9,5,141,141,0
2026-05-05,10,1,88,88,0
2026-05-05,10,2,119,119,0
2026-05-05,10,3,91,91,0
2026-05-05,10,4,90,90,0
2026-05-05,10,5,110,110,0
2026-05-05,11,1,93,93,0
2026-05-05,11,2,112,112,0
2026-05-05,11,3,73,73,0
2026-05-05,11,4,96,96,0
2026-05-05,11,5,132,132,0
2026-05-05,12,1,119,119,0
2026-05-05,12,2,139,139,0
2026-05-05,12,3,89,87,1
2026-05-05,12,4,111,111,0
2026-05-05,12,5,111,111,0
2026-05-05,13,1,115,115,0
2026-05-05,13,2,126,126,0
2026-05-05,13,3,78,78,0
2026-05-05,13,4,92,92,0
2026-05-05,13,5,92,92,0
2026-05-05,14,1,191,191,0
2026-05-05,14,2,256,256,0
2026-05-05,14,3,216,216,0
2026-05-05,14,4,175,175,0
2026-05-05,14,5,208,208,0
2026-05-05,15,1,105,105,0
2026-05-05,15,2,142,142,0
2026-05-05,15,3,133,133,0
2026-05-05,15,4,107,93,1
2026-05-05,15,5,97,97,0
2026-05-05,16,1,63,63,0
2026-05-05,16,2,81,81,0
2026-05-05,16,3,56,56,0
2026-05-05,16,4,50,50,0
2026-05-05,16,5,54,0,1
2026-05-05,17,1,58,58,0
2026-05-05,17,2,75,75,0
2026-05-05,17,3,71,71,0
2026-05-05,17,4,60,60,0
2026-05-05,17,5,57,57,0
2026-05-05,18,1,168,168,0
2026-05-05,18,2,205,205,0
2026-05-05,18,3,179,179,0
2026-05-05,18,4,156,156,0
2026-05-05,18,5,173,0,1
2026-05-05,19,1,190,190,0
2026-05-05,19,2,186,186,0
2026-05-05,19,3,141,141,0
2026-05-05,19,4,166,0,1
2026-05-05,19,5,193,0,1
2026-05-05,20,1,109,109,0
2026-05-05,20,2,125,125,0
2026-05-05,20,3,83,83,0
2026-05-05,20,4,115,115,0
2026-05-05,20,5,111,111,0
2026-05-05,21,1,180,180,0
2026-05-05,21,2,209,209,0
2026-05-05,21,3,141,141,0
2026-05-05,21,4,157,157,0
2026-05-05,21,5,172,172,0
2026-05-05,22,1,47,47,0
2026-05-05,22,2,42,42,0
2026-05-05,22,3,38,38,0
2026-05-05,22,4,40,40,0
2026-05-05,22,5,43,43,0
2026-05-05,23,1,100,100,0
2026-05-05,23,2,156,156,0
2026-05-05,23,3,104,104,0
2026-05-05,23,4,126,126,0
2026-05-05,23,5,125,125,0
2026-05-05,24,1,116,116,0
2026-05-05,24,2,134,69,1
2026-05-05,24,3,111,111,0
2026-05-05,24,4,87,87,0
2026-05-05,24,5,103,103,0
2026-05-05,25,1,164,164,0
2026-05-05,25,2,176,0,1
2026-05-05,25,3,122,122,0
2026-05-05,25,4,189,0,1
2026-05-05,25,5,118,118,0
2026-05-06,1,1,162,162,0
2026-05-06,1,2,164,164,0
2026-05-06,1,3,104,104,0
2026-05-06,1,4,133,133,0
2026-05-06,1,5,146,146,0
2026-05-06,2,1,139,139,0
2026-05-06,2,2,139,139,0
2026-05-06,2,3,88,88,0
2026-05-06,2,4,135,0,1
2026-05-06,2,5,112,0,1
2026-05-06,3,1,151,151,0
2026-05-06,3,2,204,204,0
2026-05-06,3,3,122,122,0
2026-05-06,3,4,132,132,0
2026-05-06,3,5,146,146,0
2026-05-06,4,1,172,172,0
2026-05-06,4,2,220,220,0
2026-05-06,4,3,135,135,0
2026-05-06,4,4,130,130,0
2026-05-06,4,5,181,181,0
2026-05-06,5,1,72,72,0
2026-05-06,5,2,74,74,0
2026-05-06,5,3,51,43,1
2026-05-06,5,4,75,75,0
2026-05-06,5,5,59,59,0
2026-05-06,6,1,282,282,0
2026-05-06,6,2,232,232,0
2026-05-06,6,3,158,158,0
2026-05-06,6,4,184,184,0
2026-05-06,6,5,176,176,0
2026-05-06,7,1,54,54,0
2026-05-06,7,2,67,67,0
2026-05-06,7,3,49,0,1
2026-05-06,7,4,42,42,0
2026-05-06,7,5,67,67,0
2026-05-06,8,1,136,136,0
2026-05-06,8,2,157,157,0
2026-05-06,8,3,83,83,0
2026-05-06,8,4,114,114,0
2026-05-06,8,5,142,142,0
2026-05-06,9,1,162,162,0
2026-05-06,9,2,191,0,1
2026-05-06,9,3,128,128,0
2026-05-06,9,4,134,134,0
2026-05-06,9,5,149,149,0
2026-05-06,10,1,100,100,0
2026-05-06,10,2,111,111,0
2026-05-06,10,3,97,97,0
2026-05-06,10,4,74,74,0
2026-05-06,10,5,100,100,0
2026-05-06,11,1,102,102,0
2026-05-06,11,2,120,120,0
2026-05-06,11,3,92,92,0
2026-05-06,11,4,78,78,0
2026-05-06,11,5,90,84,1
2026-05-06,12,1,119,119,0
2026-05-06,12,2,136,136,0
2026-05-06,12,3,94,94,0
2026-05-06,12,4,120,120,0
2026-05-06,12,5,98,98,0
2026-05-06,13,1,109,109,0
2026-05-06,13,2,131,131,0
2026-05-06,13,3,76,76,0
2026-05-06,13,4,103,103,0
2026-05-06,13,5,88,88,0
2026-05-06,14,1,207,207,0
2026-05-06,14,2,243,243,0
2026-05-06,14,3,173,173,0
2026-05-06,14,4,171,171,0
2026-05-06,14,5,201,201,0
2026-05-06,15,1,125,125,0
2026-05-06,15,2,143,143,0
2026-05-06,15,3,88,88,0
2026-05-06,15,4,106,106,0
2026-05-06,15,5,116,116,0
2026-05-06,16,1,65,65,0
2026-05-06,16,2,83,83,0
2026-05-06,16,3,53,53,0
2026-05-06,16,4,55,55,0
2026-05-06,16,5,60,0,1
2026-05-06,17,1,56,56,0
2026-05-06,17,2,79,79,0
2026-05-06,17,3,68,68,0
2026-05-06,17,4,75,75,0
2026-05-06,17,5,61,46,1
2026-05-06,18,1,204,204,0
2026-05-06,18,2,231,231,0
2026-05-06,18,3,147,147,0
2026-05-06,18,4,153,153,0
2026-05-06,18,5,181,181,0
2026-05-06,19,1,173,173,0
2026-05-06,19,2,228,228,0
2026-05-06,19,3,149,149,0
2026-05-06,19,4,171,171,0
2026-05-06,19,5,188,0,1
2026-05-06,20,1,96,96,0
2026-05-06,20,2,148,148,0
2026-05-06,20,3,75,75,0
2026-05-06,20,4,100,100,0
2026-05-06,20,5,102,102,0
2026-05-06,21,1,160,160,0
2026-05-06,21,2,203,203,0
